food_id,food_name,brand,categories,countries,collection_location,calories_kcal,protein_g,carbohydrate_g,fat_g,fiber_g,sugar_g,sodium_mg,saturated_fat_g,salt_g,nutriscore,nova_group,serving_size,quantity,source,core_nutrient_count,protein_per_100_kcal,fiber_per_100_kcal,sugar_ratio,fat_ratio,macro_total_g
172867,"Turkey, skin from whole, (light and dark), with added solution, roasted",,,,USDA reference,,22.15,0.0,40.31,0.0,0.0,234.0,15.094,,,,,,USDA FoodData Central SR Legacy,6,,,,0.6453730387447967,62.46
172868,"Turkey, whole, meat only, with added solution, raw",,,,USDA reference,,20.87,0.14,2.39,0.0,0.06,194.0,0.736,,,,,,USDA FoodData Central SR Legacy,6,,,0.4285714285714285,0.10213675213675213,23.400000000000002
172869,"Turkey, whole, meat only, with added solution, roasted",,,,USDA reference,,26.61,0.0,3.7,0.0,0.0,223.0,1.218,,,,,,USDA FoodData Central SR Legacy,6,,,,0.12207192345760476,30.31
172870,"Turkey, whole, meat and skin, with added solution, raw",,,,USDA reference,,19.03,0.15,9.1,0.0,0.08,180.0,3.9,,,,,,USDA FoodData Central SR Legacy,6,,,0.5333333333333333,0.32178217821782173,28.28
172871,"Turkey, whole, meat and skin, with added solution, roasted",,,,USDA reference,,26.09,0.0,8.01,0.0,0.0,224.0,2.851,,,,,,USDA FoodData Central SR Legacy,6,,,,0.2348973607038123,34.1
172872,"Turkey, retail parts, wing, meat only, cooked, roasted",,,,USDA reference,,30.17,0.0,5.51,0.0,0.0,103.0,1.68,,,,,,USDA FoodData Central SR Legacy,6,,,,0.15442825112107622,35.68
172873,"Turkey, skin, from retail parts, from dark meat, raw",,,,USDA reference,,14.35,0.0,35.83,0.0,0.0,78.0,13.952,,,,,,USDA FoodData Central SR Legacy,6,,,,0.7140294938222399,50.18
172874,"Turkey, skin, from retail parts, from dark meat, cooked, roasted",,,,USDA reference,,24.58,0.0,35.03,0.0,0.0,106.0,13.718,,,,,,USDA FoodData Central SR Legacy,6,,,,0.58765307834256,59.61
172875,"Turkey, retail parts, drumstick, meat only, raw",,,,USDA reference,,20.52,0.0,3.97,0.0,0.0,87.0,1.163,,,,,,USDA FoodData Central SR Legacy,6,,,,0.162106982441813,24.49
172876,"Turkey, breast, from whole bird, meat only, with added solution, raw",,,,USDA reference,,21.54,0.14,1.66,0.0,0.05,206.0,0.491,,,,,,USDA FoodData Central SR Legacy,6,,,0.35714285714285715,0.07112253641816624,23.34
172877,"Turkey, retail parts, thigh, meat only, cooked, roasted",,,,USDA reference,,25.14,0.46,6.25,0.0,0.0,104.0,2.31,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.19623233908948193,31.85
172878,"Turkey, retail parts, drumstick, meat only, cooked, roasted",,,,USDA reference,,28.61,0.0,6.52,0.0,0.0,112.0,2.63,,,,,,USDA FoodData Central SR Legacy,6,,,,0.1855963563905494,35.129999999999995
172879,"Sauce, plum, ready-to-serve",,,,USDA reference,,0.89,42.81,1.04,0.7,,538.0,0.24,,,,,,USDA FoodData Central SR Legacy,5,,,,0.0232454179704962,44.74
172880,"Sauce, pizza, canned, ready-to-serve",,,,USDA reference,,2.18,8.66,1.15,2.0,3.78,348.0,0.461,,,,,,USDA FoodData Central SR Legacy,6,,,0.4364896073903002,0.09591326105087572,11.99
172881,"Soup, tomato bisque, canned, condensed",,,,USDA reference,,1.76,18.47,1.95,0.8,,698.0,0.53,,,,,,USDA FoodData Central SR Legacy,5,,,,0.08791704238052299,22.18
172882,"Soup, tomato, canned, condensed",,,,USDA reference,,1.46,15.22,0.44,1.1,8.23,377.0,0.136,,,,,,USDA FoodData Central SR Legacy,6,,,0.5407358738501972,0.02570093457943925,17.12
172883,"Soup, stock, beef, home-prepared",,,,USDA reference,,1.97,1.2,0.09,0.0,0.54,198.0,0.043,,,,,,USDA FoodData Central SR Legacy,6,,,0.45000000000000007,0.027607361963190184,3.26
172884,"Soup, stock, chicken, home-prepared",,,,USDA reference,,2.52,3.53,1.2,0.0,1.58,143.0,0.582,,,,,,USDA FoodData Central SR Legacy,6,,,0.4475920679886686,0.16551724137931034,7.25
172885,"Soup, stock, fish, home-prepared",,,,USDA reference,,2.26,0.0,0.81,0.0,0.0,156.0,0.236,,,,,,USDA FoodData Central SR Legacy,6,,,,0.26384364820846906,3.07
172886,"Sauce, hoisin, ready-to-serve",,,,USDA reference,,3.31,44.08,3.39,2.8,27.26,1615.0,0.963,,,,,,USDA FoodData Central SR Legacy,6,,,0.618421052631579,0.06675856636471052,50.78
172887,"Soup, cream of mushroom, canned, condensed, reduced sodium",,,,USDA reference,,1.21,8.1,1.69,0.6,2.13,383.0,0.44,,,,,,USDA FoodData Central SR Legacy,6,,,0.26296296296296295,0.15363636363636365,10.999999999999998
172888,"Soup, chicken broth, less/reduced sodium, ready to serve",,,,USDA reference,,1.36,0.38,0.0,0.0,0.22,231.0,0.0,,,,,,USDA FoodData Central SR Legacy,6,,,0.5789473684210527,0.0,1.7400000000000002
172889,"Soup, beef broth, less/reduced sodium, ready to serve",,,,USDA reference,,1.14,0.2,0.07,0.0,0.2,225.0,0.026,,,,,,USDA FoodData Central SR Legacy,6,,,1.0,0.049645390070921995,1.41
172890,"Sauce, teriyaki, ready-to-serve, reduced sodium",,,,USDA reference,,5.93,15.58,0.02,0.1,14.1,1778.0,0.0,,,,,,USDA FoodData Central SR Legacy,6,,,0.9050064184852374,0.0009289363678588018,21.529999999999998
172891,"Soup, cream of asparagus, canned, prepared with equal volume milk",,,,USDA reference,,2.55,6.61,3.3,0.3,,420.0,0.84,,,,,,USDA FoodData Central SR Legacy,5,,,,0.26484751203852325,12.46
172892,"Soup, chicken vegetable with potato and cheese, chunky, ready-to-serve",,,,USDA reference,,1.16,5.2,4.46,0.3,0.64,416.0,1.605,,,,,,USDA FoodData Central SR Legacy,6,,,0.12307692307692307,0.4121996303142329,10.82
172893,"Soup, cream of celery, canned, prepared with equal volume milk",,,,USDA reference,,2.29,5.86,3.91,0.3,,272.0,0.99,,,,,,USDA FoodData Central SR Legacy,5,,,,0.324212271973466,12.06
172894,"Soup, cheese, canned, prepared with equal volume milk",,,,USDA reference,,3.77,6.47,5.8,0.4,,406.0,1.63,,,,,,USDA FoodData Central SR Legacy,5,,,,0.36159600997506236,16.04
172895,"Soup, oyster stew, canned, prepared with equal volume milk",,,,USDA reference,,2.51,3.99,3.24,0.0,,425.0,0.85,,,,,,USDA FoodData Central SR Legacy,5,,,,0.3326488706365503,9.74
172896,"Soup, pea, green, canned, prepared with equal volume milk",,,,USDA reference,,4.97,12.69,2.77,1.1,,352.0,0.86,,,,,,USDA FoodData Central SR Legacy,5,,,,0.13558492413117965,20.43
172897,"Soup, cream of potato, canned, prepared with equal volume milk",,,,USDA reference,,2.33,6.92,2.6,0.2,,230.0,0.7,,,,,,USDA FoodData Central SR Legacy,5,,,,0.21940928270042195,11.85
172898,"Soup, cream of shrimp, canned, prepared with equal volume low fat (2%) milk",,,,USDA reference,,2.78,5.64,3.23,0.1,2.62,354.0,1.147,,,,,,USDA FoodData Central SR Legacy,6,,,0.46453900709219864,0.2772532188841202,11.65
172899,"Soup, HEALTHY CHOICE Chicken and Rice Soup, canned",,,,USDA reference,,2.53,5.71,0.55,0.8,0.37,181.0,0.23,,,,,,USDA FoodData Central SR Legacy,6,,,0.0647985989492119,0.06257110352673492,8.790000000000001
172900,"Soup, HEALTHY CHOICE Garden Vegetable Soup, canned",,,,USDA reference,,2.13,10.04,0.21,1.9,2.13,195.0,0.07,,,,,,USDA FoodData Central SR Legacy,6,,,0.21215139442231076,0.016962843295638127,12.379999999999999
172901,"CAMPBELL'S, Cream of Mushroom Soup, condensed",,,,USDA reference,,1.29,6.59,5.5,0.6,0.4,697.0,1.284,,,,,,USDA FoodData Central SR Legacy,6,,,0.06069802731411229,0.41106128550074744,13.379999999999999
172902,"Soup, tomato bisque, canned, prepared with equal volume milk",,,,USDA reference,,2.51,11.73,2.63,0.2,,442.0,0.75,,,,,,USDA FoodData Central SR Legacy,5,,,,0.15589804386484882,16.87
172903,"Soup, black bean, canned, prepared with equal volume water",,,,USDA reference,,2.42,7.71,0.66,3.4,1.24,487.0,0.24,,,,,,USDA FoodData Central SR Legacy,6,,,0.1608300907911803,0.06116774791473587,10.79
172904,"Soup, bean with pork, canned, prepared with equal volume water",,,,USDA reference,,2.88,8.31,2.16,2.9,1.47,349.0,0.793,,,,,,USDA FoodData Central SR Legacy,6,,,0.17689530685920576,0.16179775280898875,13.350000000000001
172906,"Soup, beef noodle, canned, prepared with equal volume water",,,,USDA reference,,1.93,3.58,1.23,0.3,1.03,325.0,0.495,,,,,,USDA FoodData Central SR Legacy,6,,,0.2877094972067039,0.1824925816023739,6.74
172907,"Soup, cream of celery, canned, prepared with equal volume water",,,,USDA reference,,0.68,3.62,2.29,0.3,,254.0,0.53,,,,,,USDA FoodData Central SR Legacy,5,,,,0.34749620637329287,6.59
172908,"Soup, chicken gumbo, canned, prepared with equal volume water",,,,USDA reference,,1.08,3.43,0.59,0.8,1.02,391.0,0.27,,,,,,USDA FoodData Central SR Legacy,6,,,0.29737609329446063,0.11568627450980393,5.1
172909,"Soup, chicken noodle, canned, prepared with equal volume water",,,,USDA reference,,1.16,2.97,0.76,0.5,0.0,335.0,0.262,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.1554192229038855,4.89
172910,"Soup, chicken with rice, canned, prepared with equal volume water",,,,USDA reference,,1.45,2.92,0.78,0.3,0.08,238.0,0.37,,,,,,USDA FoodData Central SR Legacy,6,,,0.027397260273972605,0.15145631067961166,5.15
172911,"Soup, chili beef, canned, prepared with equal volume water",,,,USDA reference,,2.49,9.23,1.24,1.2,2.49,388.0,0.496,,,,,,USDA FoodData Central SR Legacy,6,,,0.26977248104008666,0.09567901234567901,12.96
172912,"CAMPBELL'S CHUNKY, Old Fashioned Vegetable Beef Soup",,,,USDA reference,,3.16,6.24,1.23,1.3,1.15,346.0,,,,,,,USDA FoodData Central SR Legacy,6,,,0.18429487179487178,0.11571025399811852,10.63
172913,"Soup, minestrone, canned, prepared with equal volume water",,,,USDA reference,,1.77,4.66,1.04,0.4,,254.0,0.29,,,,,,USDA FoodData Central SR Legacy,5,,,,0.1392235609103079,7.47
172914,"Soup, mushroom barley, canned, prepared with equal volume water",,,,USDA reference,,0.77,4.8,0.93,0.3,,365.0,0.41,,,,,,USDA FoodData Central SR Legacy,5,,,,0.14307692307692307,6.5
172915,"Soup, cream of mushroom, canned, prepared with equal volume water",,,,USDA reference,,0.66,3.33,2.59,0.3,0.2,340.0,0.597,,,,,,USDA FoodData Central SR Legacy,6,,,0.06006006006006006,0.3936170212765957,6.58
172916,"Soup, pea, split with ham, canned, prepared with equal volume water",,,,USDA reference,,4.08,11.05,1.74,0.9,,398.0,0.71,,,,,,USDA FoodData Central SR Legacy,5,,,,0.10314167160640189,16.87
172917,"Soup, cream of potato, canned, prepared with equal volume water",,,,USDA reference,,0.72,4.7,0.97,0.2,,238.0,0.23,,,,,,USDA FoodData Central SR Legacy,5,,,,0.15179968701095461,6.39
172918,"Soup, cream of shrimp, canned, prepared with equal volume water",,,,USDA reference,,1.11,3.27,2.07,0.1,0.24,391.0,0.595,,,,,,USDA FoodData Central SR Legacy,6,,,0.07339449541284403,0.32093023255813957,6.449999999999999
172919,"Soup, tomato beef with noodle, canned, prepared with equal volume water",,,,USDA reference,,1.78,8.44,1.71,0.6,0.73,367.0,0.69,,,,,,USDA FoodData Central SR Legacy,6,,,0.08649289099526067,0.14333612740989102,11.93
172920,"Soup, tomato rice, canned, prepared with equal volume water",,,,USDA reference,,0.82,8.54,1.06,0.7,2.95,319.0,0.235,,,,,,USDA FoodData Central SR Legacy,6,,,0.3454332552693209,0.1017274472168906,10.42
172921,"Soup, vegetable with beef broth, canned, prepared with equal volume water",,,,USDA reference,,1.21,5.35,0.78,0.7,0.82,253.0,0.225,,,,,,USDA FoodData Central SR Legacy,6,,,0.15327102803738318,0.10626702997275204,7.34
172922,"Soup, beef broth or bouillon, powder, prepared with water",,,,USDA reference,,0.21,0.25,0.08,0.0,0.2,382.0,0.033,,,,,,USDA FoodData Central SR Legacy,6,,,0.8,0.14814814814814817,0.5399999999999999
172923,"Soup, beef broth, cubed, prepared with water",,,,USDA reference,,0.21,0.25,0.08,0.0,0.2,260.0,0.033,,,,,,USDA FoodData Central SR Legacy,6,,,0.8,0.14814814814814817,0.5399999999999999
172924,"Soup, chicken broth or bouillon, dry, prepared with water",,,,USDA reference,,0.28,0.3,0.23,0.0,0.29,401.0,0.089,,,,,,USDA FoodData Central SR Legacy,6,,,0.9666666666666667,0.2839506172839506,0.81
172925,"Soup, chicken noodle, dry, mix, prepared with water",,,,USDA reference,,0.84,3.67,0.55,0.1,0.31,229.0,0.205,,,,,,USDA FoodData Central SR Legacy,6,,,0.08446866485013624,0.10869565217391305,5.06
172926,"Olive loaf, pork",,,,USDA reference,,11.8,9.2,16.5,0.0,0.0,964.0,7.87,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.44,37.5
172927,"Pastrami, turkey",,,,USDA reference,,16.3,3.34,6.21,0.1,3.34,1123.0,1.93,,,,,,USDA FoodData Central SR Legacy,6,,,1.0,0.2402321083172147,25.85
172928,"Pate, chicken liver, canned",,,,USDA reference,,13.45,6.55,13.1,0.0,0.0,386.0,5.28,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.3957703927492447,33.1
172929,"Pate, goose liver, smoked, canned",,,,USDA reference,,11.4,4.67,43.84,0.0,,697.0,25.61,,,,,,USDA FoodData Central SR Legacy,5,,,,0.7317643131363712,59.910000000000004
172930,"Pate, liver, not specified, canned",,,,USDA reference,,14.2,1.5,28.0,0.0,,697.0,12.36,,,,,,USDA FoodData Central SR Legacy,5,,,,0.6407322654462242,43.7
172931,"Luxury loaf, pork",,,,USDA reference,,18.4,4.9,4.8,0.0,,1225.0,2.33,,,,,,USDA FoodData Central SR Legacy,5,,,,0.1708185053380783,28.099999999999998
172932,"Mother's loaf, pork",,,,USDA reference,,12.07,7.53,22.3,0.0,,1127.0,10.34,,,,,,USDA FoodData Central SR Legacy,5,,,,0.5322195704057279,41.900000000000006
172933,"Picnic loaf, pork, beef",,,,USDA reference,,14.92,4.76,16.64,0.0,,1164.0,7.68,,,,,,USDA FoodData Central SR Legacy,5,,,,0.4581497797356828,36.32
172934,"Pork sausage, link/patty, unprepared",,,,USDA reference,,15.39,0.93,24.8,0.0,0.93,739.0,9.844,,,,,,USDA FoodData Central SR Legacy,6,,,1.0,0.603112840466926,41.120000000000005
172935,"Salami, cooked, beef",,,,USDA reference,,12.6,1.9,22.2,0.0,1.5,1140.0,10.648,,,,,,USDA FoodData Central SR Legacy,6,,,0.7894736842105263,0.6049046321525885,36.7
172936,"Salami, cooked, beef and pork",,,,USDA reference,,21.85,2.4,25.9,0.0,0.96,1740.0,11.127,,,,,,USDA FoodData Central SR Legacy,6,,,0.4,0.5164506480558325,50.15
172937,"Salami, cooked, turkey",,,,USDA reference,,19.2,1.55,9.21,0.1,1.12,1107.0,3.172,,,,,,USDA FoodData Central SR Legacy,6,,,0.7225806451612904,0.3074098798397864,29.96
172938,"Salami, dry or hard, pork",,,,USDA reference,,22.58,1.6,33.72,0.0,,2260.0,16.0,,,,,,USDA FoodData Central SR Legacy,5,,,,0.5823834196891192,57.9
172939,"Sausage, smoked link sausage, pork and beef (nonfat dry milk added)",,,,USDA reference,,13.28,1.92,27.61,0.0,,1173.0,12.64,,,,,,USDA FoodData Central SR Legacy,5,,,,0.6449427703807521,42.81
172940,"Thuringer, cervelat, summer sausage, beef, pork",,,,USDA reference,,17.45,3.33,30.43,0.0,0.85,1300.0,12.97,,,,,,USDA FoodData Central SR Legacy,6,,,0.2552552552552552,0.5942198789298965,51.21
172941,"Turkey breast, sliced, prepackaged",,,,USDA reference,,14.81,2.2,3.77,0.0,0.91,898.0,1.145,,,,,,USDA FoodData Central SR Legacy,6,,,0.41363636363636364,0.18142444658325313,20.78
172942,"Sausage, Vienna, canned, chicken, beef, pork",,,,USDA reference,,10.5,2.6,19.4,0.0,0.0,879.0,9.628,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.5969230769230769,32.5
172943,"Honey roll sausage, beef",,,,USDA reference,,18.58,2.18,10.5,0.0,,1322.0,4.82,,,,,,USDA FoodData Central SR Legacy,5,,,,0.33589251439539347,31.259999999999998
172944,"Oscar Mayer, Braunschweiger Liver Sausage (sliced)",,,,USDA reference,,14.25,2.6,29.35,0.2,1.2,1159.0,15.48,,,,,,USDA FoodData Central SR Legacy,6,,,0.4615384615384615,0.6352813852813852,46.2
172945,"Oscar Mayer, Chicken Breast (honey glazed)",,,,USDA reference,,19.85,4.3,1.5,0.0,4.3,1438.0,0.564,,,,,,USDA FoodData Central SR Legacy,6,,,1.0,0.05847953216374269,25.650000000000002
172946,"Oscar Mayer, Ham (chopped with natural juice)",,,,USDA reference,,16.3,3.65,11.15,0.0,2.2,1249.0,5.829,,,,,,USDA FoodData Central SR Legacy,6,,,0.6027397260273973,0.3585209003215434,31.1
172947,"Oscar Mayer, Salami (hard)",,,,USDA reference,,25.9,1.6,28.7,0.0,0.2,1976.0,15.011,,,,,,USDA FoodData Central SR Legacy,6,,,0.125,0.5106761565836299,56.2
172948,"Sausage, turkey, pork, and beef, low fat, smoked",,,,USDA reference,,8.0,11.54,2.5,0.6,0.0,796.0,1.026,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.1134301270417423,22.04
172949,"Frankfurter, beef, pork, and turkey, fat free",,,,USDA reference,,12.5,11.21,1.59,0.0,0.0,880.0,0.74,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.06284584980237154,25.3
172950,"Luncheon meat, pork, ham, and chicken, minced, canned, reduced sodium, added ascorbic acid, includes SPAM, 25% less sodium",,,,USDA reference,,12.5,3.4,25.1,0.0,0.0,1036.0,12.34,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.6121951219512195,41.0
172951,"Luncheon meat, pork with ham, minced, canned, includes Spam (Hormel)",,,,USDA reference,,13.4,4.6,26.6,0.0,0.0,1411.0,13.505,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.5964125560538117,44.6
172952,"Sausage, Italian, sweet, links",,,,USDA reference,,16.13,2.1,8.42,0.0,0.0,570.0,3.629,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.31594746716697936,26.65
172953,"Sausage, Polish, beef with chicken, hot",,,,USDA reference,,17.6,3.6,19.4,0.0,0.0,1540.0,9.7,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.4778325123152709,40.6
172954,"Sausage, Polish, pork and beef, smoked",,,,USDA reference,,12.07,1.98,26.56,0.0,0.0,848.0,12.302,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.6540261019453336,40.61
172955,"Sausage, pork and beef, with cheddar cheese, smoked",,,,USDA reference,,12.89,2.13,25.84,0.0,0.11,848.0,12.357,,,,,,USDA FoodData Central SR Legacy,6,,,0.051643192488262914,0.6324033284385707,40.86
172956,"Bratwurst, beef and pork, smoked",,,,USDA reference,,12.2,2.0,26.34,0.0,0.0,848.0,8.0,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.6497286630488407,40.54
172957,"Bratwurst, chicken, cooked",,,,USDA reference,,19.44,0.0,10.35,0.0,0.0,72.0,,,,,,,USDA FoodData Central SR Legacy,6,,,,0.3474320241691843,29.79
172958,"Bratwurst, pork, beef and turkey, lite, smoked",,,,USDA reference,,14.45,1.62,13.53,0.0,1.57,982.0,7.165,,,,,,USDA FoodData Central SR Legacy,6,,,0.9691358024691358,0.45709459459459456,29.6
172959,"Pastrami, beef, 98% fat-free",,,,USDA reference,,19.6,1.54,1.16,0.0,0.0,1010.0,0.56,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.052017937219730935,22.3
172960,"Yachtwurst, with pistachio nuts, cooked",,,,USDA reference,,14.8,1.4,22.6,0.0,0.0,936.0,,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.5824742268041238,38.8
172961,"Beerwurst, pork and beef",,,,USDA reference,,14.0,4.27,22.53,0.9,0.0,732.0,10.105,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.5522058823529412,40.8
172962,"Chicken breast, fat-free, mesquite flavor, sliced",,,,USDA reference,,16.8,2.25,0.39,0.0,0.2,1040.0,0.16,,,,,,USDA FoodData Central SR Legacy,6,,,0.08888888888888889,0.020061728395061727,19.44
172963,"Chicken breast, oven-roasted, fat-free, sliced",,,,USDA reference,,16.79,2.17,0.39,0.0,0.1,1087.0,0.121,,,,,,USDA FoodData Central SR Legacy,6,,,0.04608294930875576,0.020155038759689922,19.35
172964,"Frankfurter, pork",,,,USDA reference,,12.81,0.28,23.68,0.1,0.0,816.0,10.89,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.6440032635300518,36.769999999999996
172965,"Macaroni and cheese loaf, chicken, pork and beef",,,,USDA reference,,11.76,11.63,14.96,0.0,0.0,3.0,7.614,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.39009126466753585,38.35
172966,"Salami, Italian, pork and beef, dry, sliced, 50% less sodium",,,,USDA reference,,21.8,6.4,26.4,0.0,0.0,936.0,13.2,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.48351648351648346,54.6
172968,"Frankfurter, meat",,,,USDA reference,,10.26,4.17,25.76,0.0,,1090.0,11.386,,,,,,USDA FoodData Central SR Legacy,5,,,,0.6409554615576014,40.19
172969,"Scrapple, pork",,,,USDA reference,,8.06,14.06,13.87,0.3,0.2,482.0,6.156,,,,,,USDA FoodData Central SR Legacy,6,,,0.01422475106685633,0.38538482911919975,35.99
172970,"Bologna, chicken, turkey, pork",,,,USDA reference,,9.88,5.65,26.18,0.0,0.0,922.0,10.555,,,,,,USDA FoodData Central SR Legacy,6,,,0.0,0.6276672260848717,41.71
172971,"Pork sausage, link/patty, fully cooked, microwaved",,,,USDA reference,,15.12,0.62,41.66,0.0,0.62,990.0,16.448,,,,,,USDA FoodData Central SR Legacy,6,,,1.0,0.7257839721254356,57.39999999999999
172972,"Cereals, QUAKER, QUAKER MultiGrain Oatmeal, dry",,,,USDA reference,,12.64,72.62,2.73,11.9,2.46,7.0,0.6,,,,,,USDA FoodData Central SR Legacy,6,,,0.033874965574221975,0.03102625298329355,87.99000000000001
172973,"Cereals ready-to-eat, chocolate-flavored frosted puffed corn",,,,USDA reference,,3.34,87.2,3.5,3.8,43.7,534.0,2.079,,,,,,USDA FoodData Central SR Legacy,6,,,0.5011467889908257,0.03721820501914079,94.04
172974,"Cereals ready-to-eat, QUAKER, Toasted Multigrain Crisps",,,,USDA reference,,12.38,74.9,5.11,10.2,16.34,365.0,1.58,,,,,,USDA FoodData Central SR Legacy,6,,,0.21815754339118823,0.0553090161272865,92.39
172975,"Cereals ready-to-eat, QUAKER, QUAKER 100% Natural Granola with Oats, Wheat, Honey, and Raisins",,,,USDA reference,,9.66,74.67,10.38,9.4,24.63,54.0,5.87,,,,,,USDA FoodData Central SR Legacy,6,,,0.329851345922057,0.10959771935381693,94.71
172976,"Cereals ready-to-eat, QUAKER, Low Fat 100% Natural Granola with Raisins",,,,USDA reference,,8.42,80.57,5.52,9.6,25.65,234.0,2.548,,,,,,USDA FoodData Central SR Legacy,6,,,0.31835670845227754,0.058406517828801185,94.50999999999999
172977,"Cereals, QUAKER, Instant Grits, Butter flavor, dry",,,,USDA reference,,8.12,74.83,5.64,4.7,0.88,1197.0,0.94,,,,,,USDA FoodData Central SR Legacy,6,,,0.011759989309100629,0.06366407043684388,88.59
172978,"Cereals, Oat Bran, QUAKER, QUAKER/MOTHER'S Oat Bran, prepared with water, salt",,,,USDA reference,,2.03,7.49,0.95,1.7,,46.0,0.31,,,,,,USDA FoodData Central SR Legacy,5,,,,0.09073543457497613,10.469999999999999
172979,"Cereals, QUAKER, QUAKER MultiGrain Oatmeal, prepared with water, no salt",,,,USDA reference,,2.08,13.49,0.47,2.2,,3.0,0.105,,,,,,USDA FoodData Central SR Legacy,5,,,,0.029301745635910224,16.04
172980,"Cereals, QUAKER, QUAKER MultiGrain Oatmeal, prepared with water, salt",,,,USDA reference,,2.07,13.47,0.47,2.2,,70.0,0.105,,,,,,USDA FoodData Central SR Legacy,5,,,,0.029356652092442218,16.01
172981,"Cereals ready-to-eat, HEALTH VALLEY, FIBER 7 Flakes",,,,USDA reference,,14.44,78.15,1.41,14.1,20.0,200.0,0.244,,,,,,USDA FoodData Central SR Legacy,6,,,0.2559181062060141,0.015,94.0
172982,"Cereals ready-to-eat, MALT-O-MEAL, BERRY COLOSSAL CRUNCH",,,,USDA reference,,4.19,86.55,4.17,1.8,41.66,633.0,1.274,,,,,,USDA FoodData Central SR Legacy,6,,,0.48134026574234545,0.04393636076282794,94.91
172983,"Cereals ready-to-eat, MALT-O-MEAL, Crispy Rice",,,,USDA reference,,6.07,86.4,1.12,0.4,7.82,924.0,0.3,,,,,,USDA FoodData Central SR Legacy,6,,,0.09050925925925926,0.011967090501121916,93.59
172984,"Cereals ready-to-eat, MALT-O-MEAL, TOOTIE FRUITIES",,,,USDA reference,,4.69,85.94,3.2,2.2,45.31,453.0,1.47,,,,,,USDA FoodData Central SR Legacy,6,,,0.5272282988131255,0.03410423105616541,93.83
172985,"Cereals ready-to-eat, QUAKER, MOTHER'S PEANUT BUTTER BUMPERS Cereal",,,,USDA reference,,7.62,79.68,7.33,2.5,29.29,774.0,3.11,,,,,,USDA FoodData Central SR Legacy,6,,,0.3675953815261044,0.07745957941456197,94.63000000000001
172986,"Cereals ready-to-eat, QUAKER, MOTHER'S Toasted Oat Bran cereal",,,,USDA reference,,11.45,75.41,5.04,8.6,15.57,653.0,1.65,,,,,,USDA FoodData Central SR Legacy,6,,,0.20647129027980377,0.05484221980413492,91.9
172987,"Cereals ready-to-eat, QUAKER, Shredded Wheat, bagged cereal",,,,USDA reference,,11.24,81.01,2.01,11.8,0.81,4.0,0.304,,,,,,USDA FoodData Central SR Legacy,6,,,0.009998765584495741,0.021323997453851048,94.26
172988,"Cereals ready-to-eat, SUN COUNTRY, KRETSCHMER Wheat Germ, Regular",,,,USDA reference,,31.43,49.38,9.56,11.9,7.14,6.0,1.25,,,,,,USDA FoodData Central SR Legacy,6,,,0.14459295261239366,0.10578731880048689,90.37
172989,"Cereals, QUAKER, Quick Oats, Dry",,,,USDA reference,,13.7,68.18,6.87,9.4,1.42,3.0,1.98,,,,,,USDA FoodData Central SR Legacy,6,,,0.02082722205925491,0.07740845070422533,88.75000000000001
172990,"Cereals ready-to-eat, MALT-O-MEAL, Frosted Flakes",,,,USDA reference,,4.25,90.2,0.87,1.2,39.27,451.0,0.171,,,,,,USDA FoodData Central SR Legacy,6,,,0.4353658536585366,0.00912715065044062,95.32000000000001
172991,"Cereals, QUAKER, Instant Oatmeal, Raisin and Spice, dry",,,,USDA reference,,9.11,75.68,4.0,5.8,35.65,440.0,1.191,,,,,,USDA FoodData Central SR Legacy,6,,,0.4710623678646934,0.04505011825656042,88.79
172992,"Cereals, QUAKER, Instant Grits, Redeye Gravy & Country Ham flavor, dry",,,,USDA reference,,9.83,75.86,1.58,4.6,0.71,1805.0,0.41,,,,,,USDA FoodData Central SR Legacy,6,,,0.00935934616398629,0.018104732439555404,87.27
172993,"Cereals, QUAKER, Instant Grits Product with American Cheese Flavor, dry",,,,USDA reference,,8.8,74.18,4.67,4.3,2.02,1518.0,2.29,,,,,,USDA FoodData Central SR Legacy,6,,,0.027231059584793743,0.05328009127210496,87.65
